7.81E+08;1.43E+08;7.07E+08;3.46E+06
7.81E+08;1.44E+08;7.08E+08;3.43E+06
7.82E+08;1.44E+08;7.08E+08;3.41E+06
7.83E+08;1.44E+08;7.10E+08;3.38E+06
7.84E+08;1.44E+08;7.11E+08;3.36E+06
7.85E+08;1.44E+08;7.12E+08;3.33E+06
7.87E+08;1.44E+08;7.13E+08;3.31E+06
7.88E+08;1.44E+08;7.14E+08;3.29E+06
7.89E+08;1.44E+08;7.15E+08;3.27E+06
7.90E+08;1.45E+08;7.16E+08;3.25E+06
7.91E+08;1.45E+08;7.17E+08;3.23E+06
7.92E+08;1.45E+08;7.19E+08;3.20E+06
7.94E+08;1.45E+08;7.19E+08;3.19E+06
7.96E+08;1.45E+08;7.20E+08;3.18E+06
7.97E+08;1.45E+08;7.21E+08;3.17E+06
7.97E+08;1.45E+08;7.21E+08;3.15E+06
7.98E+08;1.46E+08;7.23E+08;3.13E+06
7.99E+08;1.46E+08;7.24E+08;3.11E+06
8.00E+08;1.46E+08;7.25E+08;3.09E+06
8.02E+08;1.46E+08;7.26E+08;3.08E+06
8.04E+08;1.46E+08;7.26E+08;3.07E+06
8.05E+08;1.46E+08;7.27E+08;3.05E+06
8.06E+08;1.46E+08;7.28E+08;3.03E+06
8.07E+08;1.46E+08;7.29E+08;3.02E+06
8.08E+08;1.47E+08;7.30E+08;3.00E+06
8.10E+08;1.47E+08;7.32E+08;2.99E+06
8.12E+08;1.47E+08;7.33E+08;2.97E+06
8.13E+08;1.47E+08;7.34E+08;2.96E+06
8.14E+08;1.47E+08;7.35E+08;2.93E+06
8.14E+08;1.47E+08;7.36E+08;2.92E+06
8.16E+08;1.47E+08;7.37E+08;2.91E+06
8.17E+08;1.48E+08;7.38E+08;2.90E+06
8.19E+08;1.48E+08;7.39E+08;2.88E+06
8.21E+08;1.48E+08;7.41E+08;2.86E+06
8.22E+08;1.48E+08;7.41E+08;2.85E+06
8.23E+08;1.48E+08;7.42E+08;2.84E+06
8.24E+08;1.48E+08;7.43E+08;2.83E+06
8.25E+08;1.48E+08;7.43E+08;2.82E+06
8.26E+08;1.48E+08;7.45E+08;2.80E+06
